x,y
-13.972553314353974,-14.566449089857338
-14.54049983804183,-14.115003602871731
-13.942350378016751,-12.998858898968052
-12.930571753092016,-13.492699606464246
-13.390378574870624,-14.353598480275505
-13.204798610718312,-13.69700234699383
-12.049875414932174,-13.105367900090851
-11.454767286054519,-11.920440066035166
-12.032074518643432,-11.384037796141472
-13.253734045440808,-12.239023790607716
-13.423612532081199,-12.75965769080759
-15.741105565094987,-14.363751514267602
-16.302665766243763,-15.682253112968088
-18.36956194303508,-17.124507266422178
-20.015351883115617,-18.49633016820698
-17.74358782398732,-18.443062124655878
-19.658307873152474,-18.38597300499631
-20.027576045715186,-19.31223448454378
-20.450177408259766,-20.23191454051902
-19.20893669300074,-19.098956025167343
-18.664374902667955,-19.08370198865227
-18.682475635037186,-19.837818909720202
-20.879639373195023,-20.15783669436887
-18.36032893302213,-19.29021267858153
-19.75282364001807,-19.327630204820235
-20.47442655888847,-21.532568951464444
-21.393628613358047,-21.357286759418326
-20.439742675492337,-20.67393464150246
-21.583355869393785,-21.028719170081942
-21.337763553325505,-20.936128267225648
-23.015649180460464,-22.50673499792225
-20.65340839978442,-21.506583477136207
-21.91628615793439,-22.008337943701388
-22.961181341180446,-22.54177714255635
-21.499910845765694,-22.255200775487218
-19.014789650624717,-19.666037891286116
-19.682702713420902,-18.20335031838581
-18.877273263950308,-20.512706073237812
-19.817499027430664,-19.07762309504535
-17.22129254698903,-19.45743317017212
-18.107488106140956,-17.686490780249567
-19.620348973002876,-18.408254233186987
-19.209791737721712,-19.68826108017459
-20.509068811407975,-19.34882269723874
-21.832616875055365,-20.565829442651754
-23.55953143253435,-22.433327972639113
-20.561086334187106,-22.1164571839166
-19.785786457629758,-21.150051442367985
-19.823487537568898,-19.534261144964333
-20.152444861907888,-19.545118755009735
-19.635363156197403,-18.21350812451175
-19.349082785820404,-17.56552739357625
-17.58144884812063,-18.386402083499533
-15.660320928592462,-16.564368292131743
-15.903787486222633,-16.854547643529532
-13.521240543509675,-14.007950102339077
-12.615685685843658,-12.323558097287545
-13.274084020470317,-13.538097435647558
-11.032498235627024,-11.928679369254063
-9.619740455654902,-12.097855040311087
-11.102531357848955,-9.520911200140617
-12.365455112596685,-11.76608360010288
-11.447294182736965,-12.893217505658205
-11.287402621922764,-12.226138655901146
-12.78844758031235,-12.857804171752402
-12.752569992601009,-12.40505499090885
-12.016141033979185,-11.358379683727538
-11.024391572399963,-11.767870402619078
-11.51465591120002,-12.063541456735996
-12.266137708005074,-11.115010310731574
-11.154682921377105,-11.504551527328111
-11.969738571353444,-11.651950565699883
-12.224966784741557,-13.233522490155721
-9.350712230267936,-10.835320917249899
-11.029675919953185,-9.198045659030273
-13.331976497888402,-13.625059815096694
-12.448834503904516,-13.371579217159326
-11.957522658987426,-13.052917728208966
-13.315656616088724,-11.627895978867404
-13.442540145331662,-13.268236563695782
-12.059087831691906,-13.060130662888668
-10.433450920471731,-10.141664441941495
-10.986396145664003,-10.654222301850002
-14.766124861494665,-12.999816395686151
-15.16676104730482,-15.489252362950479
-13.703312917364897,-14.845582388335563
-12.845888019350397,-12.03122319824526
-13.562667183655309,-12.568422989363023
-14.496105166078646,-12.92232550739232
-14.485998002054924,-14.413747440949466
-17.286988990146675,-14.605762572629846
-15.285109523083133,-15.401021479574299
-12.837741949657405,-14.882503713128683
-14.48715777005976,-13.922976429235282
-13.501751528829272,-13.237685043504436
-11.538440312065052,-12.817375141194773
-10.192379708189467,-10.377062179361719
-9.251314412428355,-11.063453728421749
-9.63377755664619,-9.909809057132023
-8.098918902673912,-9.745605349211099
-8.771635587523695,-9.312372463059909
-9.851935378492135,-9.002450786011218
-11.53861478512056,-11.36820672266779
-10.359086926109269,-10.61790816853268
-11.004519163493987,-11.07726270484902
-7.493198155633323,-8.747060861456633
-6.44875930677687,-6.8045305888288485
-7.395896124261526,-7.42389761701259
-8.047181204128258,-8.609740349736395
-7.2322777247117545,-8.093562130849913
-9.216583516241554,-8.524895368309187
-9.091540494527024,-10.261377165850444
-6.778565521634644,-7.320311932341049
-9.299785876051596,-7.46011948883292
-6.557715245303707,-7.491096706721287
-5.920319128886117,-6.674668706791714
-4.075626494661584,-5.418717655358296
-5.070208371105207,-6.189595820051096
-6.249571188551875,-5.522563593491267
-6.573892600463044,-6.143476659142312
-1.9922180179684323,-3.4489752862192726
-2.6898169796148466,-3.245739940343709
0.527050601220461,-1.7066428753731606
0.2188275293453239,-1.6761519058852379
-0.4870233263890164,0.1617705650016747
-0.11962601193098661,-0.13299112451719708
-1.2609208222256452,-0.25947581079418014
0.6897859022267466,0.501237250621944
0.8958888077440545,0.6932829232475969
0.21041555498140463,1.2367318634258004
0.9652035590676852,0.30143903877899003
-0.14017407643765445,0.6722137027893399
-2.1366748599045193,-1.9230397835510173
-2.5049323732053463,-1.7649481588736733
-0.8222844148714035,-1.0312504076772975
-2.102835625813455,-1.6066367621104547
0.25514547540978527,-1.7354265554385195
0.252511645600036,0.5279225525043857
0.26469982886000787,0.25222091594471535
1.423753755358966,0.12537068067226448
1.691738891883555,0.8142086716845848
3.2058767701533757,3.677071679490884
2.808094937157024,3.0389117787186457
6.233306346010106,4.826759612027757
5.018004898578173,3.7851591415512416
3.8622766050973523,3.273290082060641
6.367840544145136,4.626474965926464
5.48607314359724,5.163832855892511
4.309703802289484,4.950365691472262
4.69476861371363,3.593458828559736
5.568162286170289,4.867316964015975
3.4412379724733295,4.6300711541307376
0.22865344304661717,3.0580266361702404
-1.018852802220945,-1.7121723022751556
-1.4476594409427004,-1.5080318808639996
-0.3097381581908527,-1.400131759733273
-1.255839642243147,0.010381796359340612
-2.203372237702016,-1.2036007135149638
-1.924635500243342,-2.943905426734487
-0.8679150728595805,-1.855587296419084
-0.5071643994287306,-1.3872179844114196
1.7033408229934655,0.2132824443465493
1.1239294247572267,1.1397178630453753
1.0465535396425556,0.11834126300722181
-0.5391716384910987,-1.0639137734287327
-1.743988045615422,-1.0003995803700114
-2.9075543969590596,-1.6318189897729476
-2.5192713359069154,-2.0650502675696356
-4.233835490876614,-3.2884056950722877
-2.568932071155615,-1.698106115172719
-1.9553105721067159,-2.9015372278740106
-2.0822144567311907,-1.8453041144379292
-3.4471839120176826,-2.027414365488677
-1.3248948445249447,-2.7806552525246424
0.9250241294764316,-1.2589112314299082
1.5097970583365152,1.2881743597402693
-0.7160832107706208,0.6291718706510518
-0.4240429630432445,-0.3176630909360572
1.0242687465719396,0.7807128784238784
1.7468415934516923,0.8642007880898268
2.322561293733121,3.629348315954602
4.7267053924890075,2.4133203266272605
3.4128896665466826,4.767644568489963
4.214700710818464,4.332842280405302
5.017985576811093,5.622511596557262
3.3637228809583677,4.589187258020668
3.8051062911859237,4.225944696642925
4.558760375549006,4.853354113446564
5.045092645752151,3.7776516172128
4.464255199449964,4.427144361510584
4.664843815057379,4.343585574271624
5.29514757054784,3.756456177998542
3.3659452170568978,3.2601031992792033
6.919198065036328,4.552452901946332
3.300346043401366,4.156129897395173
2.165206461789525,1.9544635309166514
4.079913592940336,3.6780977504389796
5.22007652583945,4.897740116215406
6.567580104284587,5.52239743367325
6.059403887443724,6.377391901247252
2.305263521531531,4.055622168442872
0.5912028369325784,0.794526953007682
0.920988013147014,0.16718486194469617
0.8091360901119311,0.4476545126878588
2.331609111054855,1.4055138625819394
3.9087595929214833,2.918398962646657
2.798991696424138,4.42628426469821
2.0303732086243444,2.5835376039626583
-0.8189414634141123,0.819197706060885
0.9995643032820019,1.255359268654887
1.859394744614885,1.2466700362138454
2.9644611543339234,1.5842311536655298
3.604877764120495,4.404615021551827
4.3996115528044974,3.0665413978215197
5.379338107332122,5.50715594687589
5.150189184863856,3.860308597929469
5.084041898388415,4.14632966904456
3.971748506397537,4.353068879445265
4.260333079114465,5.187744952721663
4.750411098391016,5.064035357206513
5.458423633638271,4.515558840468469
3.9263460996305772,5.079302319389968
2.2069337734000065,3.6037002913181326
3.416148162349076,2.3877969639209145
3.4506442843408007,3.4400187417414427
3.6846091615579457,3.010270453674659
2.010128102046982,2.3575900993000873
2.0956249717794626,2.5119285394831263
2.2997329036585485,1.9606509502163756
3.7293665465075065,3.470841649448234
4.3236651159083905,4.071910274119656
3.7285175559018247,2.9495849853356244
2.556454494916323,2.868787583044252
0.4517072904830606,2.000605922361602
2.5576000565229284,1.8635927909505334
4.236167276201709,3.027663261493835
3.051548534466055,4.029701609746336
4.435069664730495,2.9982058890338075
2.920964599771752,4.3037039409027855
3.29881049007993,3.684233407717614
4.6837336582396745,4.605987156261728
4.1163010114848575,4.037819671893862
3.7413449872892155,4.259367982997217
3.170532592091778,3.4278390377736856
1.1320881226507902,2.398966601178691
0.10925224396884492,1.0036799960597913
-4.470308820149296,-1.7374154810261153
-4.407029868178136,-4.507535534489575
-5.287328768359269,-4.50905332640623
-6.969379763778233,-6.409554570599075
-3.809710207931081,-6.169464778455251
-4.700469461266594,-3.913092157964645
-5.9331263250181205,-4.539234873985048
-7.682084864215439,-6.090583412799534
-6.914265684294355,-7.658119169216261
-6.028165242787994,-6.176157406227018
-4.805806162868644,-4.9640641699259795
-5.538282161018656,-4.846865270162518
-6.655537808361144,-4.595609900749789
-10.067090292978767,-6.947190487616511
-10.664008308580277,-10.963646532852588
-10.989190648915232,-11.326272005259796
-10.152164740313557,-8.427522195020218
-9.926823876775014,-9.465554702779073
-9.144439917554381,-8.187068527594786
-10.181283810636083,-10.448362809806886
-11.602237349769423,-9.70861716043869
-11.850887040368807,-11.673492390831788
-11.189064833793358,-11.02247142706893
-8.431096495479057,-9.16141034054688
-7.70304787617579,-7.954374636926162
-9.680234958915486,-9.80613253629987
-10.248313997633497,-9.224054922101008
-9.79550108457625,-9.486394401789852
-10.242563668032354,-10.5755276508038
-11.160556450844554,-11.118674273598867
-13.503852495957771,-11.775535324790587
-12.629882885744118,-11.655129875776755
-13.656549780270925,-13.31333555363392
-16.46237734438229,-15.617084247513041
-18.8587625202273,-17.60666149267559
-19.41931534523358,-19.665088038047397
-20.474989913899726,-19.931425201991786
-18.630750042421443,-17.701021078401983
-17.46565352638624,-17.11772504134007
-18.265005821969403,-16.611033698459046
-19.827332867900893,-19.43382328641145
-20.350231021561505,-20.561487436274525
-19.56003548325218,-18.91760078047426
-17.13835058596099,-17.94505634939403
-15.966656493258728,-16.59112402109041
-13.556277346093344,-14.311408610561493
-13.601461404778973,-14.024303683124758
-16.54908512916843,-14.083926571616567
-17.643071962457636,-17.676208828214953
-17.495346387371526,-18.463949652034213
-15.856896075754035,-16.600307746320905
-16.83626740732704,-14.999111387562769
-16.01134682559078,-16.585074964635353
-17.096833389861278,-17.04482216774062
-17.960338203742918,-17.007995842831797
-17.252584683952236,-17.266706049750752
-15.619420818589468,-17.312970844795867
-17.67324706482147,-17.68887124542728
-19.451602507873563,-18.729266173745813
-19.217775368262807,-20.710240557803424
-20.691127869828502,-20.954562103451668
-20.495417282371086,-19.921339444731238
-21.37557507059028,-20.142370048153566
-21.204029002651726,-21.66453943925373
-21.229793949631457,-20.84998708183061
-18.150641745710132,-19.73735100220425
-18.353326932703176,-18.40016348837029
-18.001174473922305,-18.083559965300765
-16.95509943593809,-16.55600020060975
-16.375254356313263,-16.624391324650613
-15.481969927322721,-15.506656346529157
-15.157816365773247,-16.13687860374648
-14.224371606449955,-13.879839195488628
-14.626476053221266,-14.601436099475695
-14.468629778635247,-14.773638303248068
-13.789441616718564,-14.409471920462662
-14.97880163483343,-14.28155804978762
-14.715605670921127,-14.848164908574637
-15.385265134057654,-14.360778435718016
-15.099763040812682,-14.828169725361112
-16.084961098235148,-17.699959422271412
-13.970669722806699,-15.146892182868076
-12.635906646809708,-12.251204843690733
-13.670288938257775,-12.920975934735726
-14.242604644580837,-13.6336266366413
-13.234114677154025,-14.476530638039401
-12.329021594774845,-12.332914133245287
-12.522201452092549,-11.274963033275053
-15.462882810319279,-13.254695525341006
-14.602047333542915,-14.593669660541021
-13.417189917534477,-13.943345567608866
-14.48549279893592,-14.236107771637176
-13.65099179136292,-13.559291328565344
-15.190720976833749,-15.684756141978337
-15.547116677239487,-15.681375894584429
-15.2785944028334,-14.741141298110442
-14.93551716287423,-15.10758019230768
-15.517224340917393,-14.527262362438865
-11.029162110607837,-13.254482187801862
-13.300672760880477,-12.364298550905255
-12.010261900678715,-14.96312842079806
-10.329287467491183,-10.9341787533042
-7.885393451646565,-10.327040497152975
-9.18560745345797,-9.527970893798626
-8.301982956411873,-9.405458235281005
-8.989945554668637,-8.029180256044878
-7.729238528552323,-7.492663350637844
-8.305211683466654,-7.3586244277619395
-9.78276531493229,-9.564721261545222
-10.128747414540255,-9.814672774157474
-11.161403298621412,-10.263058177720003
-11.903050088026907,-12.51790070424909
-11.731256601692296,-12.739673051720015
-12.672582660874328,-11.058960621527925
-12.088092547441486,-11.641498102660478
-10.760216506457665,-11.292362613269567
-10.541241138051662,-10.137907485653457
-9.291573497880751,-9.856870005369343
-7.113754844431148,-8.27014110401877
-6.516905161767329,-7.216664379476103
-6.755481726091546,-6.940314375632087
-5.893029560767851,-5.926438914322601
-4.60702469684991,-4.556617069183002
-8.351406770545829,-7.071052789252545
-6.705793676561373,-7.647975439547122
-8.493659189832336,-7.03631170534663
-9.306221641471431,-8.12551335157424
-9.940098909629965,-10.433826067973238
-8.334388797421559,-9.237568728355443
-9.436625738849465,-8.899450716704955
-8.238906018261405,-8.798619264817146
-6.559577170644475,-6.476513655509837
-7.477973986079082,-8.300104671189814
-10.650406053277894,-7.289639422402826
-11.037688940172535,-10.596743539334549
-11.253814995676748,-10.380830842048697
-8.107594326736793,-9.428623905250973
-6.320515477506018,-6.68073948360432
-5.351876984709088,-4.896291861201656
-5.513256423343741,-5.260787655492081
-4.538603942562158,-4.514776396753655
-4.622275865134823,-3.1782877593047543
-5.027030743416747,-4.380065945175932
-5.6224241353008795,-5.052414776519765
-8.266497923416612,-7.104872947575261
-8.579581102538624,-7.28912425353737
-10.782508003951953,-10.576898503604133
-12.283734676513951,-11.110053447724294
-13.641699092142833,-13.187403734372259
-13.366871837431063,-14.653857811120364
-12.725333289058248,-13.149066048799378
-11.468144676450349,-12.704074600373126
-13.212813046084845,-11.956273078817402
-16.252081703668278,-14.465224980426074
-18.46524985089623,-18.08258299453788
-16.394127290259984,-17.08310274718521
-17.92852300348567,-16.747228635752997
-17.744698334336178,-17.032694321967853
-16.798811845019483,-16.034588549536352
-16.935743453242832,-16.599384998378387
-19.024094440384705,-18.14580100567556
-18.138800436124203,-18.419356082131518
-18.255394677597227,-19.154600200128055
-20.695733928696935,-19.369104012823158
-19.404865566054355,-19.508404386233444
-18.26926903752275,-18.74769312473736
-17.78967569214331,-17.885959357670625
-17.6398864566325,-17.893965144934747
-17.8175658925189,-17.439853932192324
-18.308840806129993,-18.550533523695233
-19.3223076993234,-18.077750203726122
-18.547640690339268,-20.391851003007346
-21.588164397830113,-20.639543699329682
-22.322427706105383,-21.948589955378868
-24.825190484735757,-22.313050414296693
-25.070768443796915,-24.316216433857306
-22.641071741121593,-23.353319575338933
-25.317729514183597,-24.562800145625253
-22.098518205462977,-22.395519189541037
-21.18108259158813,-21.87985130483713
-23.4727661465857,-21.979906738216076
-23.9338135692077,-24.081603844689294
-26.208718265910843,-25.768195065856442
-26.14817314534146,-26.544131673424914
-24.650266005867735,-25.62449668315878
-23.721047197614393,-23.7146895692525
-21.88521546577459,-22.643655661873773
-20.40608685260623,-21.692477723534047
-18.98267636404015,-19.28494630570478
-21.841625386239766,-19.62522840173059
-19.8831691411195,-21.181652398820376
-21.585839526306867,-21.033277533073427
-22.652487649343467,-21.434820500038253
-22.303043273375504,-22.181452201183916
-23.628386083737034,-22.579359731101324
-23.795816348340605,-23.94326419541676
-23.110104056274825,-23.81231783999751
-22.43859195309043,-22.150021119638556
-22.97849501360252,-21.649027921341094
-25.573815702972265,-24.300694169865093
-26.62596762618709,-25.63376351437392
-27.38198800118519,-27.17220035547238
-29.378796814983186,-28.59309334292674
-29.357696319606887,-27.657837059409125
-29.844802077090524,-29.216452506896744
-31.710360420933263,-30.861364808104565
-30.999212098402275,-32.251062933002814
-34.954798303198444,-33.03301328393619
-35.503226177942395,-35.7732822223153
-33.812398525287136,-34.69149152074768
-32.67751899276875,-33.547793037568425
-33.7085435534345,-33.26348282331117
-32.31420521398636,-32.85213333999891
-35.00392776112216,-33.16327747111071
-34.6078726097667,-33.869065104173444
-31.56790429923569,-34.6753132683547
-30.505863199593154,-29.451999272155735
-30.388799897294067,-29.636963293442523
-31.546868536703666,-30.297108439341777
-31.060221642295943,-32.16020620132383
-32.8179285741334,-31.391430916940646
-31.964332847614298,-33.59834909291923
-32.77930052034589,-30.691502548503987
-33.77833128577878,-33.97581857834612
-33.50856036588125,-33.3753345091208
-33.183610932326346,-33.10638973606897
-33.9821268549616,-32.53696830760668
-35.77175456969277,-33.90616358635609
-34.487771755828646,-35.82330495668464
-33.98722416854552,-34.48016985668051
-32.30483171604143,-33.89410940139907
-33.65271680944305,-32.46943374933169
-33.25874907341615,-33.55785204043134
-32.451489396827185,-31.717860015953473
-32.789141147566056,-32.564913510685166
-31.960372148748455,-33.71858225980601
-34.839410672621455,-32.20667460117236
-37.067085105249234,-35.4385186673518
-37.51919967470904,-37.97840781487016
-36.497194298989584,-36.968009110464486
-34.53777562258585,-36.58837998732583
-34.51280853965608,-33.6259872902056
-35.01438087058804,-34.8099723604018
-34.4297815097813,-34.77738401292302
-33.13010076433243,-35.30007840260911
-32.681300898882505,-32.69791501777727
-31.079856024508665,-32.18830010477689
-32.43328942122878,-32.644498858091964
-30.81652905869673,-32.08167050301042
-31.12525818831231,-31.977051256770544
-29.054542763148717,-30.192453714447037
-26.995847378218862,-29.77803664730269
-28.44150698996696,-27.87006202474853
-27.4621227437903,-26.471339007654116
-26.462389224239075,-26.396478014820236
-26.550920836998905,-26.43432772152611
-25.348273424222185,-26.24136187841706
-28.31239676266968,-27.429097357299753
-29.39912694290817,-29.493338064577078
-29.339428578763634,-29.28564786895355
-30.315116330132877,-30.92828946314472
-32.410738838171554,-32.16316215027568
-31.566724877155835,-31.595589631414505
-31.590443744977765,-32.39418639327795
-32.29705257169414,-31.035058666891036
-32.572309751672215,-32.72976936368146
-34.24004214407302,-32.61531232863707
-35.977761051573836,-35.58336033999707
-35.49340251813971,-36.06902907818748
-36.625193215202806,-36.17990280389703
-37.41350189039381,-37.87403052766737
-37.22253352135676,-36.75394237918017
-37.04418860656275,-38.56338921017281
-37.89280805032627,-39.016996611610516
-39.004301079759074,-37.36582536934042
-36.89881123836066,-37.37746867803017
-37.16241337123052,-37.9167827380403
-35.64287265666917,-36.37363469887262
-36.608520618375145,-36.58729297731424
-35.291053608040976,-35.447778861535255
-35.77361775696291,-35.66378253213927
-33.661536612858825,-35.13579823896465
-32.97903418445862,-33.54147360367554
-31.115167320615214,-31.95621158126175
-31.35682016637429,-32.188771928642005
-28.749054874857798,-30.085322330192035
-29.351833996503704,-29.33380505171707
-27.103983933911547,-28.913288467942404
-25.278984596416603,-26.38810187443393
-23.395452054012754,-24.751661294014077
-22.284646331986245,-22.733088647452774
-20.414466601869652,-20.649136147115367
-20.386986389340446,-19.100342027571863
-19.405070340589884,-19.274765314021643
-19.204258218500694,-19.924867947112475
-18.994601284740057,-18.7727611220813
-17.6950386977186,-17.357568694018383
-16.363800452285673,-17.14754200309438
-16.68403652109548,-15.695764394165206
-15.648630545691184,-15.698334093403613
-15.216607684178204,-14.24100529957952
-14.521334974115057,-14.816891387492115
-16.76024455212719,-15.781898596018628
-14.98219615239611,-15.603859927812383
-14.30615609201523,-14.381811245839819
-13.67513417161659,-14.376567417535451
-12.954962277372177,-12.80406370013044
-13.106725021970455,-12.865728552194799
-12.61206692469821,-13.279623118310914
-10.324380744919655,-10.30289305781901
-9.963875414541283,-11.117889293403156
-11.505057360679206,-9.968624561345639
-12.782937483328093,-11.559392587521447
-11.02227509242445,-12.740657146144404
-12.210188023546351,-12.116750000045887
-11.925681973497436,-11.403190916825322
-15.89505467118209,-14.546512248330227
-14.628386786971847,-16.30379417341081
-15.790683808981207,-16.10849127594048
-13.644264112866505,-14.971407301918934
-13.80101481701425,-13.810910148242725
-13.736729245293017,-14.167916276908329
-10.708301300047177,-12.304703529347886
-10.289365650835753,-9.796283632018481
-8.05876011286333,-8.70612123786552
-8.777147075096062,-8.01373587966704
-7.608019270177531,-7.1659260589436355
-7.339949084930794,-7.640095546200412
-9.205797141112498,-9.855918849702427
-7.15139802569521,-9.18572607814833
-8.814406485339628,-7.644783036603877
-7.700870856762183,-9.208851923301777
-4.5484733349173805,-6.148847884458993
-4.094248928270798,-4.666526826916551
-3.716728649587268,-4.124983519411043
-3.046442791489313,-3.1268025978301996
-3.085132680287084,-3.5771950178482377
-3.719022552882051,-3.0283450546503503
-4.747590469040622,-5.760157257983907
-3.8170645751385397,-4.627699929902793
-7.585742774585875,-7.052617283168249
-7.6978122468255386,-7.76812125986934
-8.379366448213583,-7.501211957230789
-8.185013424388817,-9.484361466659433
-6.646234406857624,-6.7909997785787795
-8.244360469967374,-8.330644521865368
-8.525542381558623,-8.783483512653115
-10.063682619697207,-8.503915447534183
-9.437139145234584,-9.283508155427397
-8.320143155793424,-9.14200041777407
-6.439163080139421,-7.426860047512461
-3.270492981183645,-4.735081651591772
-4.894314827752778,-5.047171446391216
-6.6627502283761455,-6.1712146575231674
-7.847732992859805,-7.29782573383752
-8.004889400876039,-8.020437465667651
-8.792097688914044,-7.5909342477183746
-6.602338029152779,-7.000357676549525
-5.031020504896091,-4.77825653366323
-6.3975684823944805,-6.34226538802189
-6.256489472281977,-6.368460557791196
-4.601733555443468,-4.499185619008
-2.8645697809977175,-3.244175399059573
-3.72555584379268,-3.0864474582056816
-2.1595364351234645,-2.632582296236599
-3.9552427528121945,-3.493392467582503
-3.7977825166379775,-3.2316210552079703
-2.0822130630969924,-3.146420643324723
-1.1964982100824642,-1.5843342958756748
-0.41089770418164984,-1.3934616425364128
3.2138661420581838,0.11806277948045141
2.5435431481387396,2.5853683306300894
2.108495634221235,1.742670538995382
3.9935695186480498,2.0144001375194796
3.641623093018823,3.492525454425197
3.2452787130635055,4.023662193869021
0.7576675448409902,1.7535567136640478
-0.7291996162353538,-0.3417192244196683
-0.2710746656179662,-0.04106454010323746
0.1392706125813094,0.05993874718012754
-2.663972630728355,-1.2189900099742037
-6.288942975954396,-5.015555907886604
-6.743019006744754,-6.7914698993771125
-6.333316062428427,-6.144038431095864
-6.751135979724886,-7.438177468817758
-4.801712720896512,-5.023892438571959
-4.111400188372351,-4.994197113982033
-3.861333711548009,-3.559783771544324
-5.575990050987961,-4.034783832873448
-3.745362810795548,-5.920553304284432
-3.7048648241931867,-4.621576548304298
-5.209228054141646,-5.1513912243562
-6.679844033950147,-7.4936643750632115
-6.980245329393672,-5.682879495452487
-6.04828092690883,-6.635935959323103
-7.4323026947051165,-7.027582353449248
-6.347029105468042,-6.5624791585695395
-6.2644785731705435,-7.567434026732442
-7.156281571613387,-6.391294767514546
-10.680151892712178,-9.414429079754024
-10.707695130951727,-11.232761417102328
-12.46650463853228,-11.147111926340326
-13.360132157476045,-12.765931279611888
-13.0348580618108,-13.296978750901754
-12.343729903772404,-13.404940212964123
-14.73159029553752,-12.442474163016476
-14.342567402393058,-15.572936205114907
-15.387152435477272,-15.839656749770615
-16.533340152587495,-16.58075547729765
-18.402395927194714,-17.66439261079571
-20.116081474115795,-19.577562521065033
-21.10400293238437,-21.66812952424832
-18.38538926876141,-20.386456311276614
-16.512301509642874,-18.431563599687177
-13.250684897798536,-15.50956438327047
-13.310485739802273,-13.408720882008982
-13.206734893249559,-13.336996023275239
-13.941057746386337,-14.33373928083468
-12.924425188922099,-14.269926567642763
-14.659166553529376,-14.313268017706836
-16.22702944156783,-16.51471715213013
-17.058030781415003,-16.64221160230162
-17.59875984413848,-16.466538373609964
-20.833216858671204,-19.60179717148282
-21.017110967863164,-21.57764064022918
-19.357173198958638,-20.273759346363995
-18.57222975166805,-18.127800320483797
-20.576766385857287,-19.890298779532653
-21.391967075427583,-19.69913307863153
-21.963692372081837,-21.240011838278665
-22.014048791687852,-22.63525516375255
-23.155842032449854,-22.89184494977254
-23.92038237154801,-22.872405400083938
-24.242139944272676,-23.86247417254132
-24.422960736848964,-24.208194634256746
-23.888262787430968,-23.49849390489139
-25.097252524791646,-25.382520439191392
-24.653702950032205,-25.01926863742073
-23.64856332744579,-23.75233153622631
-24.01006094832679,-23.4532187296981
-23.62180324207098,-24.493783678341035
-24.77429989661554,-24.09045564574538
-21.74603000447876,-24.29165318128607
-22.20289467931696,-21.197825901724144
-22.522853791276574,-21.31709213142096
-22.35913927570884,-22.062100208571728
-24.394276321739564,-23.652907089224342
-23.39384375786435,-21.313841201771396
-24.2907260504695,-23.718460993990547
-24.666260560766723,-23.86318928959039
-24.731792632934425,-25.19143449872505
-25.779962745868072,-24.909233725979142
-25.24229875297036,-25.473516394333966
-26.86597672459456,-25.61953485950191
-28.417890993750397,-27.73945683631051
-28.35996000470574,-29.572646952894473
-28.848420214569014,-28.02626136043535
-29.10980215771791,-30.69738668475697
-26.025344712599598,-26.745771972383313
-24.23768724994623,-24.11270176666271
-24.81013869482803,-24.894584734725036
-27.09107480646629,-26.577991588119673
-28.38813676337129,-28.739875707407617
-28.789716211808063,-28.497611609418076
-28.19698348094965,-29.220663772673646
-28.35383050574554,-27.93963439714209
-27.817959548192416,-28.478445433154096
-26.694534025093496,-28.101738692577907
-28.36966106253335,-28.350457961263036
-25.660892740244613,-25.085341415727303
-27.33793083311915,-26.054711678229996
-28.875969810786696,-27.535192730125278
-30.891772557421277,-29.560516379662197
-30.150870945941453,-29.881217990165368
-29.930956612910173,-31.435839363860655
-29.363080703031596,-28.696336689975467
-29.100602431970533,-29.757922198263554
-28.882330221034675,-27.262756899591125
-29.509676596321032,-29.19070492515048
-28.678622634945466,-29.12100273759253
-27.635121407714927,-29.43372150613173
-28.26858974083466,-28.008217052698757
-27.72981445862928,-26.571992065063174
-26.67424381612854,-26.575395014151503
-27.446344700493032,-27.78025268789625
-28.19904983497964,-27.82683790628061
-25.721074727077315,-26.94212956712728
-28.127049339131243,-28.258797675783878
-25.98836810745958,-27.06688268332231
-26.57999204566291,-26.8598466635744
-25.67925169972058,-27.123018878814193
-23.559299009870013,-24.107301167863092
-26.12639886058867,-24.486523641583695
-25.5397973518827,-26.627259324937928
-27.134743050553467,-27.054503445485675
-25.92139551167159,-27.09590790681439
-26.365584372747694,-25.05923713825127
-26.945263139226878,-27.047218270575648
-27.9158484097934,-27.159115230285295
-29.09931428783622,-29.779453763261294
-28.663788448172763,-27.84425892614605
-27.560043689480157,-28.198674117700136
-28.47447398970744,-28.357930802766976
-28.75174644207945,-26.8779414970532
-27.51333489199365,-27.412316774216944
-29.075287024526173,-27.789879725435828
-28.44474513339191,-28.847172512558412
-29.307723508606912,-28.77427079216818
-28.645793169535576,-29.55599439928829
-31.503611057581473,-29.682408176029107
-30.821976112247665,-31.392595331008604
-30.66279939736855,-31.455205266927962
-30.482338886435947,-30.6454796063038
-31.414401986015438,-31.413060984706366
-31.968075698448768,-30.245218817578653
-31.58976595076903,-32.10645027881343
-30.73870254565623,-30.410400784998476
-31.376094821180534,-30.71214786800007
-29.539143751403977,-29.159295495834364
-29.932656974828827,-29.247444506986696
-30.70941530027104,-30.070406124866242
-29.867870921072164,-29.684210261128953
-30.56523487628545,-29.760003273663514
-28.83327726593863,-28.801260759698465
-27.122006995332782,-27.10883549132807
-28.029898930774614,-28.132955169178416
-29.02273113763364,-29.063340030744
-29.471476417626857,-28.882298359304876
-28.305605618773725,-30.071191641098345
-28.29539859822104,-29.896097329895113
-28.3987698632582,-28.118146864031807
-28.928043395719232,-28.261685436129795
